Country Name,Country Code,Series Name,Series Code,2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2050 [YR2050]
Afghanistan,AFG,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.263715760645502,0.234036914423758,0.232175631246749,0.208857195602366,0.20332756862023,0.200151071015376,..,..,..,..
Afghanistan,AFG,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,..,..,..,..,..,..,..,..,..,..
Afghanistan,AFG,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,78.6364080993837,85.3235490326885,86.0501112508465,..,..,..,..,..,..,..
Afghanistan,AFG,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,17.1049995422363,20.770299911499,20.2737998962402,24.7402992248535,25.082799911499,21.422700881958,..,..,..,..
Afghanistan,AFG,Government Effectiveness: Estimate,GE.EST,-1.385382,-1.332015,-1.323176,-1.226401,-1.325545,-1.453096,-1.463065,-1.523115,..,..
Afghanistan,AFG,Strength of legal rights index (0=weak to 12=strong),IC.LGL.CRED.XQ,9,9,9,9,9,10,10,..,..,..
Afghanistan,AFG,Rule of Law: Estimate,RL.EST,-1.597348,-1.445761,-1.504086,-1.498478,-1.562423,-1.664038,-1.713714,-1.807697,..,..
Afghanistan,AFG,"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)",SH.DTH.COMM.ZS,..,..,39.3909806318543,..,..,..,32.9304513537869,..,..,..
Afghanistan,AFG,"Children in employment, total (% of children ages 7-14)",SL.TLF.0714.ZS,..,..,..,..,..,..,..,..,..,..
Albania,ALB,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,1.65452427763954,1.80678854066866,1.75998705871449,1.71412617289866,1.94887203810602,1.93973156347946,..,..,..,..
Albania,ALB,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,801.329975005976,808.455839595944,..,..,..,..,..,..,..,..
Albania,ALB,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,100,100,100,..,..,..,..,..,..,..
Albania,ALB,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,41.2869987487793,38.6973991394043,38.6255989074707,39.5872993469238,37.219799041748,38.2663993835449,..,..,..,..
Albania,ALB,Government Effectiveness: Estimate,GE.EST,-0.317147,-0.0859348,0.0100208,0.0130421,0.0768489,0.0572399,-0.0622132,-0.1357432,..,..
Albania,ALB,Strength of legal rights index (0=weak to 12=strong),IC.LGL.CRED.XQ,7,6,6,6,8,8,8,..,..,..
Albania,ALB,Rule of Law: Estimate,RL.EST,-0.5180739,-0.3379574,-0.3283079,-0.3289996,-0.4043231,-0.4033851,-0.4110933,-0.3582943,..,..
Albania,ALB,"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)",SH.DTH.COMM.ZS,..,..,2.95538161966608,..,..,..,3.0231082827299,..,..,..
Albania,ALB,"Children in employment, total (% of children ages 7-14)",SL.TLF.0714.ZS,..,..,..,..,..,..,..,..,..,..
Algeria,DZA,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,3.40612323474996,3.56620883406526,3.6742329469226,3.53501992705652,3.50574766242013,3.59165741835207,..,..,..,..
Algeria,DZA,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,1247.49495511749,1327.53550999587,..,..,..,..,..,..,..,..
Algeria,DZA,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,0.55101018533979,0.395379969490365,0.322683798947644,..,..,..,..,..,..,..
Algeria,DZA,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,0.134100005030632,0.0687000006437302,0.0590000003576279,0.0802000015974045,0.14360000193119,0.193299993872643,..,..,..,..
Algeria,DZA,Government Effectiveness: Estimate,GE.EST,-0.5344679,-0.478006,-0.5011278,-0.5313044,-0.5919687,-0.5273783,-0.5163999,-0.5258437,..,..
Algeria,DZA,Strength of legal rights index (0=weak to 12=strong),IC.LGL.CRED.XQ,2,2,2,2,2,2,2,..,..,..
Algeria,DZA,Rule of Law: Estimate,RL.EST,-0.6894263,-0.7732704,-0.8640082,-0.8576039,-0.8636625,-0.7409661,-0.8157083,-0.7803177,..,..
Algeria,DZA,"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)",SH.DTH.COMM.ZS,..,..,14.7662314046474,..,..,..,12.9844112787695,..,..,..
Algeria,DZA,"Children in employment, total (% of children ages 7-14)",SL.TLF.0714.ZS,7.50076369799783,..,..,..,..,..,..,..,..,..
Andorra,AND,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,5.94280054475672,5.8071276179415,6.02618183683151,6.08060029756129,6.10413392729587,5.97340536048203,..,..,..,..
Andorra,AND,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,..,..,..,..,..,..,..,..,..,..
Andorra,AND,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,88.7532693984307,89.4321766561514,86.1167002012072,..,..,..,..,..,..,..
Andorra,AND,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,19.141300201416,19.4200992584229,19.2777004241943,19.2558002471924,19.0631999969482,18.5060005187988,..,..,..,..
Andorra,AND,Government Effectiveness: Estimate,GE.EST,1.539562,1.71831,1.786852,1.860076,1.940301,1.943918,1.908389,1.825594,..,..
Andorra,AND,Strength of legal rights index (0=weak to 12=strong),IC.LGL.CRED.XQ,..,..,..,..,..,..,..,..,..,..
Andorra,AND,Rule of Law: Estimate,RL.EST,1.408947,1.64189,1.575856,1.578047,1.605818,1.607841,1.580232,1.698638,..,..
Andorra,AND,"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)",SH.DTH.COMM.ZS,..,..,..,..,..,..,..,..,..,..
Andorra,AND,"Children in employment, total (% of children ages 7-14)",SL.TLF.0714.ZS,..,..,..,..,..,..,..,..,..,..
Angola,AGO,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,1.26154174238672,1.28536455265954,1.26092098873993,1.2277029417926,1.03431729977182,0.88738036390839,..,..,..,..
Angola,AGO,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,533.760886563258,544.609443483916,..,..,..,..,..,..,..,..
Angola,AGO,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,58.0209347614411,53.1751054852321,53.1749283080705,..,..,..,..,..,..,..
Angola,AGO,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,47.9384994506836,48.2112998962402,47.815601348877,49.0080986022949,56.1805000305176,56.7854995727539,..,..,..,..
Angola,AGO,Government Effectiveness: Estimate,GE.EST,-1.22359,-1.124248,-1.000327,-1.03597,-1.026034,-1.045002,-1.11754,-1.181797,..,..
Angola,AGO,Strength of legal rights index (0=weak to 12=strong),IC.LGL.CRED.XQ,1,1,1,1,1,1,1,..,..,..
Angola,AGO,Rule of Law: Estimate,RL.EST,-1.267944,-1.118245,-1.081989,-1.087554,-1.101168,-1.048343,-1.054597,-0.9631715,..,..
Angola,AGO,"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)",SH.DTH.COMM.ZS,..,..,61.5753822572839,..,..,..,59.1622729537789,..,..,..
Angola,AGO,"Children in employment, total (% of children ages 7-14)",SL.TLF.0714.ZS,..,..,..,..,..,..,..,..,..,..
Antigua and Barbuda,ATG,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,5.136050704841,5.18571335969404,5.23666520610018,5.28988573846805,5.23971705527901,5.50466338464095,..,..,..,..
Antigua and Barbuda,ATG,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,..,..,..,..,..,..,..,..,..,..
Antigua and Barbuda,ATG,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,0,0,0,..,..,..,..,..,..,..
Antigua and Barbuda,ATG,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,0.146599993109703,0.144400000572205,0.482199996709824,0.598399996757507,0.602199971675873,0.904900014400482,..,..,..,..
Antigua and Barbuda,ATG,Government Effectiveness: Estimate,GE.EST,0.490504,-0.0696207,0.2271785,0.2652237,0.0113757,-0.0082157,-0.0041234,-0.149707,..,..
Antigua and Barbuda,ATG,Strength of legal rights index (0=weak to 12=strong),IC.LGL.CRED.XQ,5,5,5,5,5,5,5,..,..,..
Antigua and Barbuda,ATG,Rule of Law: Estimate,RL.EST,0.8377237,-0.1772965,0.5897811,0.5088214,0.4458083,0.4153409,0.4052342,0.4520202,..,..
Antigua and Barbuda,ATG,"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)",SH.DTH.COMM.ZS,..,..,11.2859980525078,..,..,..,9.83439461391756,..,..,..
Antigua and Barbuda,ATG,"Children in employment, total (% of children ages 7-14)",SL.TLF.0714.ZS,..,..,..,..,..,..,..,..,..,..
Arab World,ARB,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,4.49519443939826,4.60019065903552,4.61796354463472,4.57030837009204,4.52835061157416,4.43871596541357,..,..,..,..
Arab World,ARB,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,1807.27985346652,1962.9550276975,..,..,..,..,..,..,..,..
Arab World,ARB,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,3.77038496124868,3.2780734203655,2.92070168610513,..,..,..,..,..,..,..
Arab World,ARB,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,4.3014127532996,4.17976238055282,4.08075950619097,..,..,..,..,..,..,..
Arab World,ARB,Government Effectiveness: Estimate,GE.EST,..,..,..,..,..,..,..,..,..,..
Arab World,ARB,Strength of legal rights index (0=weak to 12=strong),IC.LGL.CRED.XQ,1.47619047619048,1.47619047619048,1.40909090909091,1.40909090909091,1.77272727272727,2.36363636363636,3.09090909090909,..,..,..
Arab World,ARB,Rule of Law: Estimate,RL.EST,..,..,..,..,..,..,..,..,..,..
Arab World,ARB,"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)",SH.DTH.COMM.ZS,..,..,19.7153918077943,..,..,..,18.818142806916,..,..,..
Arab World,ARB,"Children in employment, total (% of children ages 7-14)",SL.TLF.0714.ZS,..,..,..,..,..,..,..,..,..,..
Argentina,ARG,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,4.35988634439761,4.21636063230176,4.31443352245988,4.22753944174089,4.0894715157252,3.9872341980589,..,..,..,..
Argentina,ARG,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,1967.02167752077,2029.92282543737,..,..,..,..,..,..,..,..
Argentina,ARG,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,31.4844907174391,31.5762041956827,28.1400691239471,..,..,..,..,..,..,..
Argentina,ARG,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,8.9133996963501,9.78139972686768,9.3931999206543,9.37689971923828,10.3684997558594,10.5207996368408,..,..,..,..
Argentina,ARG,Government Effectiveness: Estimate,GE.EST,-0.2777677,-0.1595265,-0.0752744,0.1618781,0.1445933,0.0272682,-0.0869984,-0.2169417,..,..
Argentina,ARG,Strength of legal rights index (0=weak to 12=strong),IC.LGL.CRED.XQ,2,2,2,2,2,2,2,..,..,..
Argentina,ARG,Rule of Law: Estimate,RL.EST,-0.7077284,-0.8861388,-0.7708783,-0.3937469,-0.2492861,-0.2436714,-0.4306342,-0.4693715,..,..
Argentina,ARG,"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)",SH.DTH.COMM.ZS,..,..,15.4917818001276,..,..,..,17.5964944783087,..,..,..
Argentina,ARG,"Children in employment, total (% of children ages 7-14)",SL.TLF.0714.ZS,..,..,..,..,..,..,..,..,..,..
Armenia,ARM,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,1.89812716968877,1.88160773079824,1.82529219202211,1.72675278179192,1.80658104876105,1.88024626821933,..,..,..,..
Armenia,ARM,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,1000.9552756374,1015.90988609749,..,..,..,..,..,..,..,..
Armenia,ARM,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,28.2360570687419,25.7548387096774,28.3369662777279,..,..,..,..,..,..,..
Armenia,ARM,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,6.76999998092651,7.08090019226074,10.7468996047974,13.15149974823,12.5626001358032,11.1330003738403,..,..,..,..
Armenia,ARM,Government Effectiveness: Estimate,GE.EST,0.0688658,-0.1984497,-0.1610711,-0.1583772,-0.1026952,-0.0284142,-0.0666463,-0.1242361,..,..
Armenia,ARM,Strength of legal rights index (0=weak to 12=strong),IC.LGL.CRED.XQ,4,4,4,6,6,6,6,..,..,..
Armenia,ARM,Rule of Law: Estimate,RL.EST,-0.3442721,-0.3660013,-0.3879299,-0.119234,-0.1606279,-0.1494592,-0.13098,-0.0832231,..,..
Armenia,ARM,"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)",SH.DTH.COMM.ZS,..,..,4.80844155538981,..,..,..,6.69449890981904,..,..,..
Armenia,ARM,"Children in employment, total (% of children ages 7-14)",SL.TLF.0714.ZS,..,..,..,..,..,..,..,..,..,..
Australia,AUS,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,16.3986459950997,15.7558761009156,15.7864494009173,15.8720795379851,15.7386474030825,15.475516485656,..,..,..,..
Australia,AUS,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,5468.39136879598,5334.68167873774,5483.81640154023,..,..,..,..,..,..,..
Australia,AUS,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,13.2641083883167,14.9067122095833,13.6378410946741,..,..,..,..,..,..,..
Australia,AUS,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,9.21520042419434,9.3169002532959,9.31550025939941,9.4197998046875,9.68610000610352,9.64500045776367,..,..,..,..
Australia,AUS,Government Effectiveness: Estimate,GE.EST,1.640055,1.607067,1.564191,1.568043,1.538219,1.595232,1.571555,1.619163,..,..
Australia,AUS,Strength of legal rights index (0=weak to 12=strong),IC.LGL.CRED.XQ,11,11,11,11,11,11,11,..,..,..
Australia,AUS,Rule of Law: Estimate,RL.EST,1.778535,1.923046,1.825073,1.755667,1.686461,1.715382,1.734473,1.651188,..,..
Australia,AUS,"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)",SH.DTH.COMM.ZS,..,..,4.56955742794355,..,..,..,4.94105432186094,..,..,..
Australia,AUS,"Children in employment, total (% of children ages 7-14)",SL.TLF.0714.ZS,..,..,..,..,..,..,..,..,..,..
Austria,AUT,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,7.75369957604068,7.25338378134494,7.3067452655704,7.25562651573804,7.48275147921596,7.14663762463773,..,..,..,..
Austria,AUT,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,3919.04441873374,3763.3279025587,3800.29942035468,..,..,..,..,..,..,..
Austria,AUT,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,78.0247869868319,81.0568683458842,76.4907792691417,..,..,..,..,..,..,..
Austria,AUT,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,34.7025985717773,35.790901184082,34.8772010803223,34.6142997741699,33.959098815918,33.8456001281738,..,..,..,..
Austria,AUT,Government Effectiveness: Estimate,GE.EST,1.578917,1.559177,1.481696,1.510521,1.507205,1.494416,1.527737,1.655057,..,..
Austria,AUT,Strength of legal rights index (0=weak to 12=strong),IC.LGL.CRED.XQ,4,4,4,4,4,4,4,..,..,..
Austria,AUT,Rule of Law: Estimate,RL.EST,1.84264,1.942881,1.849107,1.800264,1.84235,1.896155,1.904162,1.810441,..,..
Austria,AUT,"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)",SH.DTH.COMM.ZS,..,..,2.67367991707398,..,..,..,3.5699786156552,..,..,..
Austria,AUT,"Children in employment, total (% of children ages 7-14)",SL.TLF.0714.ZS,..,..,..,..,..,..,..,..,..,..
Azerbaijan,AZE,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,3.33340377480633,3.42210064541678,3.33390642946498,3.34706182082623,3.24435690442685,3.22140218320925,..,..,..,..
Azerbaijan,AZE,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,1474.00343280059,1502.07816841371,..,..,..,..,..,..,..,..
Azerbaijan,AZE,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,6.67123404984157,5.62924619864122,7.0398574206092,..,..,..,..,..,..,..
Azerbaijan,AZE,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,2.52589988708496,2.11660003662109,2.31220006942749,1.9268000125885,1.90880000591278,1.97130000591278,..,..,..,..
Azerbaijan,AZE,Government Effectiveness: Estimate,GE.EST,-0.4752991,-0.3642464,-0.2576264,-0.165814,-0.1726412,-0.158052,-0.1401703,-0.1702325,..,..
Azerbaijan,AZE,Strength of legal rights index (0=weak to 12=strong),IC.LGL.CRED.XQ,2,2,2,2,2,8,12,..,..,..
Azerbaijan,AZE,Rule of Law: Estimate,RL.EST,-0.7239093,-0.6723402,-0.6737632,-0.5200193,-0.5575179,-0.587534,-0.5771515,-0.6910434,..,..
Azerbaijan,AZE,"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)",SH.DTH.COMM.ZS,..,..,7.43066270762916,..,..,..,5.98818904163466,..,..,..
Azerbaijan,AZE,"Children in employment, total (% of children ages 7-14)",SL.TLF.0714.ZS,..,..,..,..,..,..,..,..,..,..
"Bahamas, The",BHS,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,8.47037547458615,7.06913996627319,6.33351149118119,5.7948312222331,5.6319728407933,5.86046391017413,..,..,..,..
"Bahamas, The",BHS,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,..,..,..,..,..,..,..,..,..,..
"Bahamas, The",BHS,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,0,0,0,..,..,..,..,..,..,..
"Bahamas, The",BHS,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,0.955399990081787,1.1414999961853,1.54059994220734,1.53460001945496,1.44379997253418,1.01929998397827,..,..,..,..
"Bahamas, The",BHS,Government Effectiveness: Estimate,GE.EST,0.872579,0.7287416,0.7124429,0.7191967,0.5790182,0.5372647,0.4858155,0.4521627,..,..
"Bahamas, The",BHS,Strength of legal rights index (0=weak to 12=strong),IC.LGL.CRED.XQ,6,6,6,6,6,6,6,..,..,..
"Bahamas, The",BHS,Rule of Law: Estimate,RL.EST,0.6378295,0.6653499,0.5970145,0.2602585,0.1914401,0.0970907,0.0764876,0.0620066,..,..
"Bahamas, The",BHS,"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)",SH.DTH.COMM.ZS,..,..,14.9000235690194,..,..,..,10.7101925570542,..,..,..
"Bahamas, The",BHS,"Children in employment, total (% of children ages 7-14)",SL.TLF.0714.ZS,..,..,..,..,..,..,..,..,..,..
Bahrain,BHR,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,21.8702401239821,22.6185245866057,22.3055968824648,21.1811953067521,20.3336240367799,19.5929758385156,..,..,..,..
Bahrain,BHR,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,10419.815836761,10596.5662055891,..,..,..,..,..,..,..,..
Bahrain,BHR,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,0,0,0,..,..,..,..,..,..,..
Bahrain,BHR,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,0,0,0,0,0,0,..,..,..,..
Bahrain,BHR,Government Effectiveness: Estimate,GE.EST,0.588751,0.5647892,0.559505,0.3275663,0.1955773,0.1777807,0.2984906,0.4287471,..,..
Bahrain,BHR,Strength of legal rights index (0=weak to 12=strong),IC.LGL.CRED.XQ,1,1,1,1,1,1,3,..,..,..
Bahrain,BHR,Rule of Law: Estimate,RL.EST,0.3310097,0.4136364,0.4249487,0.4563531,0.4492349,0.4128062,0.4944274,0.491358,..,..
Bahrain,BHR,"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)",SH.DTH.COMM.ZS,..,..,5.61154046017116,..,..,..,5.00867408980183,..,..,..
Bahrain,BHR,"Children in employment, total (% of children ages 7-14)",SL.TLF.0714.ZS,..,..,..,..,..,..,..,..,..,..
Bangladesh,BGD,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.39656611450694,0.412898522713156,0.458797539455164,0.466776363121019,0.492906612933688,0.512837313770296,..,..,..,..
Bangladesh,BGD,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,222.0614049963,229.25054031946,..,..,..,..,..,..,..,..
Bangladesh,BGD,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,1.94653614457831,1.31972423672665,1.2268899018827,..,..,..,..,..,..,..
Bangladesh,BGD,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,38.6996002197266,37.2864990234375,34.2163009643555,33.5362014770508,31.6032009124756,30.7061996459961,..,..,..,..
Bangladesh,BGD,Government Effectiveness: Estimate,GE.EST,-0.7941526,-0.7662596,-0.723855,-0.678781,-0.7350984,-0.7402487,-0.7402849,-0.7878783,..,..
Bangladesh,BGD,Strength of legal rights index (0=weak to 12=strong),IC.LGL.CRED.XQ,5,5,5,5,5,5,5,..,..,..
Bangladesh,BGD,Rule of Law: Estimate,RL.EST,-0.8668659,-0.7777678,-0.7513467,-0.6636689,-0.6718881,-0.6409807,-0.6363772,-0.5731802,..,..
Bangladesh,BGD,"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)",SH.DTH.COMM.ZS,..,..,28.8076630750759,..,..,..,22.6128372233556,..,..,..
Bangladesh,BGD,"Children in employment, total (% of children ages 7-14)",SL.TLF.0714.ZS,5.002084,..,..,..,..,..,..,..,..,..
Barbados,BRB,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,5.20587842163394,4.52909681383306,4.52112838953201,4.58365698850237,4.19244730617792,4.36087077867709,..,..,..,..
Barbados,BRB,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,..,..,..,..,..,..,..,..,..,..
Barbados,BRB,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,0,0,0,..,..,..,..,..,..,..
Barbados,BRB,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,3.50869989395142,3.43359994888306,3.17829990386963,3.50169992446899,5.16109991073608,5.83559989929199,..,..,..,..
Barbados,BRB,Government Effectiveness: Estimate,GE.EST,1.357448,1.204588,1.024859,1.081779,0.8445573,0.4250214,0.6311362,0.4893115,..,..
Barbados,BRB,Strength of legal rights index (0=weak to 12=strong),IC.LGL.CRED.XQ,6,6,6,6,6,6,6,..,..,..
Barbados,BRB,Rule of Law: Estimate,RL.EST,1.046094,1.08242,1.095096,0.7951409,0.660408,0.3950066,0.3570479,0.3377488,..,..
Barbados,BRB,"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)",SH.DTH.COMM.ZS,..,..,13.3868693551514,..,..,..,12.9005007432283,..,..,..
Barbados,BRB,"Children in employment, total (% of children ages 7-14)",SL.TLF.0714.ZS,..,..,..,..,..,..,..,..,..,..
Belarus,BLR,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,6.34635824615165,6.2941107676709,5.80166568791964,5.83037176989114,5.94566713207934,6.28364773644065,..,..,..,..
Belarus,BLR,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,2888.46029173763,2936.57754684202,..,..,..,..,..,..,..,..
Belarus,BLR,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,0.844256831815152,0.722614078019289,0.815679830995834,..,..,..,..,..,..,..
Belarus,BLR,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,6.96999979019165,6.69199991226196,6.82399988174438,6.73449993133545,7.28859996795654,7.21979999542236,..,..,..,..
Belarus,BLR,Government Effectiveness: Estimate,GE.EST,-0.8971639,-0.4866249,-0.4590869,-0.478073,-0.3413015,-0.295147,-0.1843532,-0.7293182,..,..
Belarus,BLR,Strength of legal rights index (0=weak to 12=strong),IC.LGL.CRED.XQ,1,1,1,1,3,3,3,..,..,..
Belarus,BLR,Rule of Law: Estimate,RL.EST,-0.9009678,-0.8404086,-0.8130023,-0.7162234,-0.8187015,-0.830292,-0.7943493,-0.9959167,..,..
Belarus,BLR,"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)",SH.DTH.COMM.ZS,..,..,1.81475719056696,..,..,..,1.60865374337322,..,..,..
Belarus,BLR,"Children in employment, total (% of children ages 7-14)",SL.TLF.0714.ZS,..,..,..,..,..,..,..,..,..,..
Belgium,BEL,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,8.65727005028135,8.04349554115034,8.44406111087655,8.32375671826537,8.1554911149366,8.17971106113614,..,..,..,..
Belgium,BEL,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,4997.46330606994,4708.22121789549,4687.7870492938,..,..,..,..,..,..,..
Belgium,BEL,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,14.2093861058371,17.0806411009482,20.8000230056939,..,..,..,..,..,..,..
Belgium,BEL,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,8.09290027618408,9.12479972839355,9.37609958648682,9.20689964294434,9.63799953460693,10.6626996994019,..,..,..,..
Belgium,BEL,Government Effectiveness: Estimate,GE.EST,1.709993,1.523705,1.560348,1.433041,1.278846,1.261865,1.148132,1.124299,..,..
Belgium,BEL,Strength of legal rights index (0=weak to 12=strong),IC.LGL.CRED.XQ,4,4,4,4,4,8,8,..,..,..
Belgium,BEL,Rule of Law: Estimate,RL.EST,1.464392,1.551951,1.488841,1.429943,1.358459,1.376737,1.37409,1.36892,..,..
Belgium,BEL,"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)",SH.DTH.COMM.ZS,..,..,7.8975898577875,..,..,..,7.89790553547321,..,..,..
Belgium,BEL,"Children in employment, total (% of children ages 7-14)",SL.TLF.0714.ZS,..,..,..,..,..,..,..,..,..,..
Belize,BLZ,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,1.44631147185333,1.38666425179559,1.82862969140489,1.76439132570935,1.72975849910186,1.77512784836231,..,..,..,..
Belize,BLZ,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,..,..,..,..,..,..,..,..,..,..
Belize,BLZ,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,55.8130131931025,50.7054753739704,45.2399304748245,..,..,..,..,..,..,..
Belize,BLZ,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,40.9900016784668,40.2377014160156,32.7263984680176,35.4099998474121,41.2033996582031,40.1162986755371,..,..,..,..
Belize,BLZ,Government Effectiveness: Estimate,GE.EST,-0.3293366,-0.6578027,-0.6844357,-0.6760404,-0.7029624,-0.5964406,-0.6776266,-0.6464335,..,..
Belize,BLZ,Strength of legal rights index (0=weak to 12=strong),IC.LGL.CRED.XQ,4,4,4,4,4,4,4,..,..,..
Belize,BLZ,Rule of Law: Estimate,RL.EST,-0.4671091,-0.7452539,-0.7210283,-0.8639369,-0.8768259,-0.8238621,-0.7752398,-0.7596992,..,..
Belize,BLZ,"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)",SH.DTH.COMM.ZS,..,..,19.4678336797473,..,..,..,15.935660184566,..,..,..
Belize,BLZ,"Children in employment, total (% of children ages 7-14)",SL.TLF.0714.ZS,..,..,..,..,..,..,..,..,..,..
